study_name,scenario,scenario_label,scenario_group,protocol,protocol_label,metric,count,mean,std,min,max,ci95_low,ci95_high,ci95_half_width
ablation,rising_warning,Rising Warning,evaluation,no_aoi_term,No AoI,packets_generated,10,9105.6,187.6694493576997,8721.0,9318.0,8971.34936335894,9239.85063664106,134.2506366410595
ablation,rising_warning,Rising Warning,evaluation,no_aoi_term,No AoI,packets_delivered,10,9076.1,194.15941331230317,8679.0,9290.0,8937.2067228244,9214.993277175601,138.8932771756005
ablation,rising_warning,Rising Warning,evaluation,no_aoi_term,No AoI,hazardous_packets_generated,10,4204.7,231.9363178882418,3753.0,4626.0,4038.782753249139,4370.61724675086,165.91724675086073
ablation,rising_warning,Rising Warning,evaluation,no_aoi_term,No AoI,hazardous_packets_delivered,10,4187.6,235.94547392706363,3728.0,4616.0,4018.8147757895836,4356.385224210417,168.78522421041674
ablation,rising_warning,Rising Warning,evaluation,no_suppression,No Suppression,fnd,10,224.7,16.048883657957855,193.0,249.0,213.21932024187643,236.18067975812355,11.48067975812356
ablation,rising_warning,Rising Warning,evaluation,no_suppression,No Suppression,hnd,10,256.3,6.272515001532037,244.0,260.0,251.8129130757386,260.7870869242614,4.487086924261405
ablation,rising_warning,Rising Warning,evaluation,no_suppression,No Suppression,lnd,10,260.0,0.0,260.0,260.0,260.0,260.0,0.0
ablation,rising_warning,Rising Warning,evaluation,no_suppression,No Suppression,average_residual_energy_final_round,10,0.0024981623631707773,0.0006116729304304946,0.0017661268097772331,0.0035205253023947425,0.0020605979081811977,0.002935726818160357,0.00043756445498957974
ablation,rising_warning,Rising Warning,evaluation,no_suppression,No Suppression,packet_delivery_ratio,10,0.9980545837273803,0.0005658696722099236,0.9971613489269899,0.9988166953528399,0.9976497849494755,0.9984593825052851,0.00040479877790472696
ablation,rising_warning,Rising Warning,evaluation,no_suppression,No Suppression,end_to_end_delay,10,1.1543018700149077,0.017267331180179372,1.135702746365105,1.1921918443002781,1.1419495654071785,1.1666541746226369,0.012352304607729105
ablation,rising_warning,Rising Warning,evaluation,no_suppression,No Suppression,average_aoi,10,0.4117735042735043,0.48186454000611106,0.03771367521367521,1.5860042735042734,0.06706837782923802,0.7564786307177706,0.34470512644426626
ablation,rising_warning,Rising Warning,evaluation,no_suppression,No Suppression,hazardous_event_delivery_success_rate,10,0.9959026095612508,0.0011668588259652814,0.9935674082015545,0.9973209936678032,0.995067889041783,0.9967373300807185,0.0008347205194677104
ablation,rising_warning,Rising Warning,evaluation,no_suppression,No Suppression,packets_generated,10,9094.2,202.51463595942337,8656.0,9296.0,8949.329756602712,9239.07024339729,144.8702433972881
ablation,rising_warning,Rising Warning,evaluation,no_suppression,No Suppression,packets_delivered,10,9076.6,206.6269854377959,8632.0,9285.0,8928.78795900352,9224.41204099648,147.81204099647942
ablation,rising_warning,Rising Warning,evaluation,no_suppression,No Suppression,hazardous_packets_generated,10,4193.3,239.78279523120273,3731.0,4613.0,4021.7697214941713,4364.830278505829,171.53027850582882
ablation,rising_warning,Rising Warning,evaluation,no_suppression,No Suppression,hazardous_packets_delivered,10,4176.3,242.2152623872685,3707.0,4600.0,4003.02963931549,4349.570360684511,173.2703606845103
ablation,rising_warning,Rising Warning,evaluation,no_priority_scheduler,No Priority Scheduler,fnd,10,226.1,15.708808569292156,198.0,253.0,214.86259530510804,237.33740469489194,11.237404694891957
ablation,rising_warning,Rising Warning,evaluation,no_priority_scheduler,No Priority Scheduler,hnd,10,257.2,5.411920998027307,246.0,260.0,253.32854493939786,261.07145506060215,3.8714550606021425
ablation,rising_warning,Rising Warning,evaluation,no_priority_scheduler,No Priority Scheduler,lnd,10,260.0,0.0,260.0,260.0,260.0,260.0,0.0
ablation,rising_warning,Rising Warning,evaluation,no_priority_scheduler,No Priority Scheduler,average_residual_energy_final_round,10,0.0025816729338545854,0.0006918265816655878,0.0018311359515756516,0.0037945210158043074,0.002086770010913801,0.0030765758567953697,0.0004949029229407844
ablation,rising_warning,Rising Warning,evaluation,no_priority_scheduler,No Priority Scheduler,packet_delivery_ratio,10,0.9967894078625529,0.0010276650354799682,0.9951840385276918,0.9984775989560678,0.9960542605823796,0.9975245551427262,0.0007351472801733476
ablation,rising_warning,Rising Warning,evaluation,no_priority_scheduler,No Priority Scheduler,end_to_end_delay,10,1.1533147710607845,0.01643379259026814,1.134286635845608,1.1871183316050236,1.141558744039756,1.165070798081813,0.011756027021028322
ablation,rising_warning,Rising Warning,evaluation,no_priority_scheduler,No Priority Scheduler,average_aoi,10,0.38508547008547017,0.41426785682796385,0.017628205128205128,1.3537393162393163,0.0887360977745974,0.681434842396343,0.29634937231087277
ablation,rising_warning,Rising Warning,evaluation,no_priority_scheduler,No Priority Scheduler,hazardous_event_delivery_success_rate,10,0.9959429812177975,0.0017131517362372782,0.9933234421364985,0.9980662315687696,0.9947174662922742,0.9971684961433207,0.0012255149255232518
ablation,rising_warning,Rising Warning,evaluation,no_priority_scheduler,No Priority Scheduler,packets_generated,10,9106.6,188.4298867542573,8721.0,9328.0,8971.80537921574,9241.39462078426,134.79462078425877
ablation,rising_warning,Rising Warning,evaluation,no_priority_scheduler,No Priority Scheduler,packets_delivered,10,9077.5,195.14965767043736,8679.0,9301.0,8937.898344684192,9217.101655315808,139.60165531580776
ablation,rising_warning,Rising Warning,evaluation,no_priority_scheduler,No Priority Scheduler,hazardous_packets_generated,10,4205.9,231.9307607407387,3753.0,4626.0,4039.986728592983,4371.813271407016,165.91327140701674
